id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
20168,20287.0,postpone,cancelled,,5.0,Postpone Cash Request 20287,30/10/2020,30/10/2020,,02/11/2020,01/12/2020,
12235,20134.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20134,09/10/2020,13/10/2020,04/11/2020,,,
11249,19376.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19376,06/10/2020,13/10/2020,05/11/2020,,,
11510,19562.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19562,07/10/2020,13/10/2020,04/11/2020,,,
12371,20261.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20261,10/10/2020,13/10/2020,04/11/2020,,,
15710,17187.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,05/11/2020,,,
5842,14321.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14321,03/09/2020,13/10/2020,06/10/2020,,,
10570,18913.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18913,02/10/2020,13/10/2020,05/11/2020,,,
10770,15306.0,postpone,cancelled,,5.0,Postpone Cash Request 15306,03/10/2020,13/10/2020,,05/10/2020,21/10/2020,
16903,23948.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23948,24/10/2020,24/10/2020,05/11/2020,,,
415,2966.0,postpone,cancelled,,5.0,Postpone Cash Request 2966,23/06/2020,13/10/2020,,07/07/2020,22/07/2020,
1338,3639.0,postpone,cancelled,,5.0,Postpone Cash Request 3639,13/07/2020,13/10/2020,,15/07/2020,,
12403,19114.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19114,10/10/2020,13/10/2020,03/11/2020,,,
12355,20238.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20238,09/10/2020,13/10/2020,04/11/2020,,,
12236,20136.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 20136,09/10/2020,09/12/2020,07/12/2020,,,
2161,9832.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 9832,28/07/2020,13/10/2020,10/08/2020,,,
10470,18822.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18822,02/10/2020,13/10/2020,06/11/2020,,,
9210,17786.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17786,25/09/2020,13/10/2020,04/12/2020,,,
12597,20425.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20425,11/10/2020,13/10/2020,15/11/2020,,,
15263,22520.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22520,20/10/2020,20/10/2020,11/11/2020,,,
12493,16585.0,postpone,cancelled,,5.0,Postpone Cash Request 16585,10/10/2020,13/10/2020,,10/10/2020,26/10/2020,
6964,11784.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,09/09/2020,13/10/2020,10/10/2020,,,
2579,3625.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 8/2020,02/08/2020,13/10/2020,08/12/2020,,,
9722,18192.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18192,28/09/2020,13/10/2020,13/10/2020,,,
21138,26989.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26989,01/11/2020,01/11/2020,05/12/2020,,,
11925,19849.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19849,08/10/2020,13/10/2020,05/02/2021,,,
11250,17961.0,postpone,accepted,,5.0,Postpone Cash Request 17961,06/10/2020,13/10/2020,06/10/2020,21/10/2020,24/10/2020,
19002,25393.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25393,28/10/2020,28/10/2020,03/12/2020,,,
16553,23644.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23644,23/10/2020,23/10/2020,27/11/2020,,,
6021,14503.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14503,04/09/2020,13/10/2020,25/10/2020,,,
1431,2435.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,15/07/2020,13/10/2020,28/07/2020,,,
10149,18614.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18614,30/09/2020,13/10/2020,28/10/2020,,,
10003,18310.0,postpone,cancelled,,5.0,Postpone Cash Request 18310,30/09/2020,13/10/2020,,26/10/2020,25/11/2020,
1956,7460.0,postpone,cancelled,,5.0,Postpone Cash Request 7460,25/07/2020,13/10/2020,,25/07/2020,29/07/2020,
18470,25063.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25063,27/10/2020,27/10/2020,05/11/2020,,,
4453,13226.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13226,20/08/2020,13/10/2020,16/10/2020,,,
12136,20016.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20016,09/10/2020,13/10/2020,31/10/2020,,,
19277,24025.0,postpone,cancelled,,5.0,Postpone Cash Request 24025,28/10/2020,28/10/2020,,06/11/2020,15/11/2020,
12466,20355.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20355,10/10/2020,13/10/2020,28/10/2020,,,
11586,19614.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19614,07/10/2020,13/10/2020,02/11/2020,,,
12628,20441.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20441,11/10/2020,13/10/2020,03/11/2020,,,
16150,23249.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23249,23/10/2020,23/10/2020,02/11/2020,,,
18184,24849.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24849,26/10/2020,26/10/2020,03/11/2020,,,
12610,20432.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20432,11/10/2020,13/10/2020,03/11/2020,,,
2105,9772.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 9772,27/07/2020,13/10/2020,13/08/2020,,,
2462,10295.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10295,31/07/2020,13/10/2020,09/09/2020,,,
15264,20775.0,postpone,accepted,,5.0,Postpone Cash Request 20775,20/10/2020,20/10/2020,20/10/2020,,31/10/2020,
20169,26417.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26417,30/10/2020,30/10/2020,02/12/2020,,,
17856,24665.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24665,26/10/2020,26/10/2020,06/11/2020,,,
11852,19697.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19697,08/10/2020,13/10/2020,05/11/2020,,,
20759,26740.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26740,31/10/2020,31/10/2020,06/11/2020,,,
17264,24231.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24231,25/10/2020,25/10/2020,06/11/2020,,,
18185,20993.0,postpone,accepted,,5.0,Postpone Cash Request 20993,26/10/2020,26/10/2020,26/10/2020,30/10/2020,03/11/2020,
1993,6862.0,postpone,cancelled,,5.0,Postpone Cash Request 6862,26/07/2020,13/10/2020,,04/08/2020,,
10771,5043.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,06/10/2020,,,
11251,19374.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19374,06/10/2020,13/10/2020,06/11/2020,,,
1640,3871.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,19/07/2020,13/10/2020,29/07/2020,,,
11128,18010.0,postpone,cancelled,,5.0,Postpone Cash Request 18010,05/10/2020,13/10/2020,,05/10/2020,15/10/2020,
18471,23859.0,postpone,cancelled,,5.0,Postpone Cash Request 23859,27/10/2020,27/10/2020,,05/11/2020,07/11/2020,
6866,15317.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 15317,09/09/2020,13/10/2020,06/10/2020,,,
1911,5523.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,24/07/2020,13/10/2020,30/07/2020,,,
1592,2201.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,18/07/2020,13/10/2020,31/07/2020,,,
11023,19245.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19245,05/10/2020,13/10/2020,27/10/2020,,,
2283,9936.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 9936,29/07/2020,13/10/2020,10/08/2020,,,
11022,19237.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19237,05/10/2020,13/10/2020,29/10/2020,,,
2635,3811.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 8/2020,03/08/2020,13/10/2020,01/10/2020,,,
7938,16428.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 16428,16/09/2020,13/10/2020,06/10/2020,,,
6367,14786.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14786,06/09/2020,13/10/2020,06/10/2020,,,
10432,18138.0,postpone,cancelled,,5.0,Postpone Cash Request 18138,02/10/2020,13/10/2020,,25/10/2020,31/10/2020,
19278,24025.0,postpone,cancelled,,5.0,Postpone Cash Request 24025,28/10/2020,28/10/2020,,06/11/2020,10/11/2020,
12345,3183.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,09/10/2020,13/10/2020,29/10/2020,,,
18784,25339.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25339,27/10/2020,27/10/2020,29/10/2020,,,
19729,17426.0,postpone,accepted,,5.0,Postpone Cash Request 17426,29/10/2020,29/10/2020,29/10/2020,29/10/2020,31/10/2020,
10004,18452.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18452,30/09/2020,13/10/2020,29/10/2020,,,
21139,25781.0,postpone,cancelled,,5.0,Postpone Cash Request 25781,01/11/2020,01/11/2020,,11/11/2020,29/11/2020,
10642,18986.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18986,03/10/2020,13/10/2020,04/11/2020,,,
16554,23645.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23645,23/10/2020,23/10/2020,03/11/2020,,,
4544,13451.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13451,21/08/2020,13/10/2020,16/09/2020,,,
4546,13449.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13449,21/08/2020,13/10/2020,08/09/2020,,,
11512,17693.0,postpone,cancelled,,5.0,Postpone Cash Request 17693,07/10/2020,13/10/2020,,07/10/2020,05/11/2020,
7100,15023.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 15023,10/09/2020,13/10/2020,06/10/2020,,,
11637,12114.0,postpone,cancelled,,5.0,Postpone Cash Request 12114,07/10/2020,13/10/2020,,07/10/2020,06/11/2020,
8081,16622.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 16622,17/09/2020,13/10/2020,07/10/2020,,,
11998,17520.0,postpone,cancelled,,5.0,Postpone Cash Request 17520,08/10/2020,13/10/2020,,,16/11/2020,
10772,10281.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,09/10/2020,,,
12188,20072.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20072,09/10/2020,13/10/2020,05/11/2020,,,
1909,3087.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,24/07/2020,13/10/2020,28/07/2020,,,
11794,13644.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,07/10/2020,13/10/2020,12/10/2020,,,
10005,18455.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18455,30/09/2020,13/10/2020,05/11/2020,,,
8441,17005.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17005,21/09/2020,13/10/2020,09/10/2020,,,
12356,19734.0,postpone,cancelled,,5.0,Postpone Cash Request 19734,09/10/2020,13/10/2020,,,30/10/2020,
1426,4611.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,15/07/2020,13/10/2020,31/07/2020,,,
12237,20137.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20137,09/10/2020,13/10/2020,10/10/2020,,,
3566,12158.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 12158,12/08/2020,13/10/2020,21/08/2020,,,
1596,3000.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,18/07/2020,13/10/2020,04/08/2020,,,
4552,13439.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13439,21/08/2020,13/10/2020,05/09/2020,,,
1004,2640.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/07/2020,13/10/2020,05/08/2020,,,
2284,9946.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 9946,29/07/2020,13/10/2020,04/09/2020,,,
1568,7129.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/07/2020,13/10/2020,06/08/2020,,,
1957,8633.0,postpone,cancelled,,5.0,Postpone Cash Request 8633,25/07/2020,13/10/2020,,03/08/2020,04/08/2020,
4548,13447.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13447,21/08/2020,13/10/2020,08/09/2020,,,
2675,10676.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10676,03/08/2020,13/10/2020,28/08/2020,,,
2655,10640.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10640,03/08/2020,13/10/2020,29/08/2020,,,
2645,10634.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10634,03/08/2020,13/10/2020,29/08/2020,,,
12404,20304.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20304,10/10/2020,13/10/2020,06/11/2020,,,
12079,19984.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19984,09/10/2020,13/10/2020,05/11/2020,,,
2648,10615.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10615,03/08/2020,13/10/2020,01/09/2020,,,
9724,18194.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 18194,28/09/2020,13/10/2020,09/01/2021,,,
8635,17206.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17206,22/09/2020,13/10/2020,06/10/2020,,,
4278,4239.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 8/2020,19/08/2020,13/10/2020,16/10/2020,,,
16151,21720.0,postpone,accepted,,5.0,Postpone Cash Request 21720,23/10/2020,23/10/2020,23/10/2020,,04/11/2020,
12137,20044.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20044,09/10/2020,13/10/2020,12/11/2020,,,
2627,5371.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,02/08/2020,19/01/2021,,,,
16555,23646.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23646,23/10/2020,23/10/2020,31/10/2020,,,
12281,20158.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20158,09/10/2020,13/10/2020,03/11/2020,,,
10643,18716.0,postpone,cancelled,,5.0,Postpone Cash Request 18716,03/10/2020,13/10/2020,,11/10/2020,16/10/2020,
2654,10631.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10631,03/08/2020,13/10/2020,01/09/2020,,,
2653,10627.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10627,03/08/2020,13/10/2020,01/09/2020,,,
2656,10656.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10656,03/08/2020,13/10/2020,03/09/2020,,,
9725,18126.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18126,28/09/2020,13/10/2020,06/10/2020,,,
5497,4997.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,30/08/2020,13/10/2020,15/01/2021,,,
19279,24025.0,postpone,cancelled,,5.0,Postpone Cash Request 24025,28/10/2020,28/10/2020,,06/11/2020,09/11/2020,
2628,5988.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,02/08/2020,13/10/2020,15/09/2020,,,
2674,10675.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10675,03/08/2020,13/10/2020,18/09/2020,,,
18785,25338.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25338,27/10/2020,27/10/2020,12/11/2020,,,
6285,11387.0,postpone,cancelled,,5.0,Postpone Cash Request 11387,05/09/2020,13/10/2020,,04/09/2020,04/10/2020,
11638,19651.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19651,07/10/2020,13/10/2020,06/11/2020,,,
10773,10078.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,05/10/2020,,,
10897,11778.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,04/10/2020,13/10/2020,04/10/2020,,,
11926,19850.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19850,08/10/2020,13/10/2020,06/11/2020,,,
9090,16619.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 16619,24/09/2020,13/10/2020,10/12/2020,,,
11513,17615.0,postpone,cancelled,,5.0,Postpone Cash Request 17615,07/10/2020,13/10/2020,,,30/10/2020,
7398,15809.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 15809,12/09/2020,13/10/2020,07/10/2020,,,
6283,2289.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/09/2020,13/10/2020,10/10/2020,,,
19004,25428.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25428,28/10/2020,28/10/2020,26/11/2020,,,
2625,5044.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,02/08/2020,13/10/2020,09/08/2020,,,
2636,2640.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 8/2020,03/08/2020,13/10/2020,05/08/2020,,,
2626,5018.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,02/08/2020,13/10/2020,10/08/2020,,,
2727,10727.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10727,04/08/2020,13/10/2020,08/09/2020,,,
18472,24421.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24421,27/10/2020,27/10/2020,05/11/2020,,,
18186,24851.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24851,26/10/2020,26/10/2020,09/11/2020,,,
19920,26232.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26232,29/10/2020,29/10/2020,06/11/2020,,,
2677,5019.0,postpone,cancelled,,5.0,Postpone Cash Request 5019,03/08/2020,13/10/2020,,05/08/2020,04/09/2020,
6342,12459.0,postpone,cancelled,,5.0,Postpone Cash Request 12459,06/09/2020,13/10/2020,,07/09/2020,18/09/2020,
19730,26082.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26082,29/10/2020,29/10/2020,07/11/2020,,,
9726,18196.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18196,28/09/2020,13/10/2020,11/11/2020,,,
20170,26418.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26418,30/10/2020,30/10/2020,14/11/2020,,,
16905,23408.0,postpone,cancelled,,5.0,Postpone Cash Request 23408,24/10/2020,24/10/2020,,17/11/2020,18/12/2020,
20760,26759.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26759,31/10/2020,31/10/2020,01/12/2020,,,
7540,4261.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 8/2020,13/09/2020,13/10/2020,08/10/2020,,,
1594,4065.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,18/07/2020,13/10/2020,19/10/2020,,,
19498,24882.0,postpone,accepted,,5.0,Postpone Cash Request 24882,29/10/2020,29/10/2020,29/10/2020,09/11/2020,12/11/2020,
15765,10092.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 10/2020,22/10/2020,22/10/2020,29/10/2020,,,
9926,18443.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18443,29/09/2020,13/10/2020,02/11/2020,,,
20407,21041.0,postpone,cancelled,,5.0,Postpone Cash Request 21041,30/10/2020,30/10/2020,,31/10/2020,01/11/2020,
11671,19673.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19673,07/10/2020,13/10/2020,05/11/2020,,,
11514,19564.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19564,07/10/2020,13/10/2020,03/11/2020,,,
6387,14829.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14829,06/09/2020,13/10/2020,06/10/2020,,,
11854,19724.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19724,08/10/2020,13/10/2020,06/11/2020,,,
16557,23647.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23647,23/10/2020,23/10/2020,27/11/2020,,,
10644,16554.0,postpone,cancelled,,5.0,Postpone Cash Request 16554,03/10/2020,13/10/2020,,05/10/2020,04/11/2020,
2678,10684.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10684,03/08/2020,13/10/2020,29/08/2020,,,
17858,24601.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24601,26/10/2020,26/10/2020,05/12/2020,,,
2723,10762.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10762,04/08/2020,13/10/2020,01/09/2020,,,
6754,4261.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 8/2020,08/09/2020,13/10/2020,08/10/2020,,,
10774,13300.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,03/10/2020,,,
19499,25840.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25840,29/10/2020,29/10/2020,25/11/2020,,,
10898,12961.0,incident,confirmed,rejected_direct_debit,5.0,rejected direct debit,04/10/2020,13/10/2020,,,,
12117,20030.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20030,09/10/2020,13/10/2020,06/11/2020,,,
2679,10688.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10688,03/08/2020,13/10/2020,01/09/2020,,,
19005,25432.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25432,28/10/2020,28/10/2020,27/11/2020,,,
2690,10712.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10712,03/08/2020,13/10/2020,12/11/2020,,,
20761,26755.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26755,31/10/2020,31/10/2020,28/11/2020,,,
12080,19985.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19985,09/10/2020,13/10/2020,10/11/2020,,,
2688,10717.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10717,03/08/2020,13/10/2020,12/10/2020,,,
16906,23408.0,postpone,cancelled,,5.0,Postpone Cash Request 23408,24/10/2020,24/10/2020,,17/11/2020,18/12/2020,
2763,10854.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10854,04/08/2020,13/10/2020,29/08/2020,,,
19921,26231.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26231,29/10/2020,29/10/2020,01/12/2020,,,
6781,14582.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14582,08/09/2020,13/10/2020,06/10/2020,,,
2736,10778.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10778,04/08/2020,13/10/2020,08/09/2020,,,
2765,10849.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10849,04/08/2020,13/10/2020,04/09/2020,,,
2750,10786.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10786,04/08/2020,13/10/2020,08/09/2020,,,
2730,10745.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10745,04/08/2020,13/10/2020,29/08/2020,,,
19280,24025.0,postpone,cancelled,,5.0,Postpone Cash Request 24025,28/10/2020,28/10/2020,,06/11/2020,07/11/2020,
2740,10729.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10729,04/08/2020,13/10/2020,29/08/2020,,,
2751,10804.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10804,04/08/2020,13/10/2020,03/09/2020,,,
4455,13228.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13228,20/08/2020,13/10/2020,15/09/2020,,,
2745,10783.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10783,04/08/2020,13/10/2020,01/09/2020,,,
18187,20347.0,postpone,cancelled,,5.0,Postpone Cash Request 20347,26/10/2020,26/10/2020,,30/10/2020,02/11/2020,
2691,6024.0,postpone,accepted,,5.0,Postpone Cash Request 6024,03/08/2020,13/10/2020,03/08/2020,07/08/2020,06/09/2020,
10007,18461.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18461,30/09/2020,13/10/2020,26/10/2020,,,
20171,25792.0,postpone,cancelled,,5.0,Postpone Cash Request 25792,30/10/2020,30/10/2020,,14/11/2020,14/12/2020,
18473,25066.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25066,27/10/2020,27/10/2020,03/11/2020,,,
10335,18750.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18750,01/10/2020,13/10/2020,02/11/2020,,,
15267,22567.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22567,20/10/2020,20/10/2020,30/10/2020,,,
10574,18926.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18926,02/10/2020,13/10/2020,02/11/2020,,,
11999,19923.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19923,08/10/2020,13/10/2020,02/11/2020,,,
11639,19652.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19652,07/10/2020,13/10/2020,04/11/2020,,,
10296,16554.0,postpone,cancelled,,5.0,Postpone Cash Request 16554,01/10/2020,13/10/2020,,05/10/2020,04/11/2020,
10151,2457.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,01/10/2020,13/10/2020,02/10/2020,,,
19922,26233.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26233,29/10/2020,29/10/2020,08/11/2020,,,
6400,14840.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14840,06/09/2020,13/10/2020,24/09/2020,,,
2747,10791.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10791,04/08/2020,13/10/2020,01/09/2020,,,
2764,10853.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10853,04/08/2020,13/10/2020,,,,
2746,10790.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10790,04/08/2020,13/10/2020,04/09/2020,,,
2752,7010.0,postpone,cancelled,,5.0,Postpone Cash Request 7010,04/08/2020,13/10/2020,,06/08/2020,05/09/2020,
2753,10811.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10811,04/08/2020,13/10/2020,01/09/2020,,,
2755,10828.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10828,04/08/2020,13/10/2020,03/09/2020,,,
2734,10772.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10772,04/08/2020,13/10/2020,04/09/2020,,,
19500,25894.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25894,29/10/2020,29/10/2020,06/11/2020,,,
2732,10374.0,postpone,cancelled,,5.0,Postpone Cash Request 10374,04/08/2020,13/10/2020,,07/09/2020,07/10/2020,
10645,15169.0,postpone,cancelled,,5.0,Postpone Cash Request 15169,03/10/2020,13/10/2020,,03/10/2020,01/11/2020,
2758,10802.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10802,04/08/2020,13/10/2020,03/10/2020,,,
10435,17873.0,postpone,accepted,,5.0,Postpone Cash Request 17873,02/10/2020,13/10/2020,02/10/2020,06/10/2020,26/10/2020,
10899,16140.0,postpone,cancelled,,5.0,Postpone Cash Request 16140,04/10/2020,13/10/2020,,05/10/2020,04/11/2020,
9776,6174.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,29/09/2020,13/10/2020,,,,
17265,20938.0,postpone,cancelled,,5.0,Postpone Cash Request 20938,25/10/2020,25/10/2020,,,07/11/2020,
19236,25692.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25692,28/10/2020,28/10/2020,03/12/2020,,,
2574,6437.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,01/08/2020,13/10/2020,04/08/2020,,,
2346,5103.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,29/07/2020,13/10/2020,04/08/2020,,,
10775,10022.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,10/11/2020,,,
6284,11875.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,05/09/2020,13/10/2020,01/12/2020,,,
2798,10857.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 10857,05/08/2020,13/10/2020,08/10/2020,,,
