id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
24104,10.0,money_back,24/10/2020,18/12/2020,35121.0,,,,,24/10/2020,instant,,,,
24626,100.0,money_back,26/10/2020,18/12/2020,48312.0,,,,28/10/2020,05/11/2020,instant,26/10/2020,,,
26899,100.0,money_back,01/11/2020,18/12/2020,101976.0,,,,03/11/2020,02/12/2020,instant,01/11/2020,,,
24414,50.0,money_back,25/10/2020,18/12/2020,81788.0,,,,27/10/2020,,instant,25/10/2020,,,
24777,25.0,money_back,26/10/2020,18/12/2020,94389.0,,,05/11/2020,28/10/2020,,instant,26/10/2020,completed,18/11/2020,18/11/2020
16023,100.0,money_back,14/09/2020,18/12/2020,7210.0,,,,22/09/2020,24/10/2020,regular,21/09/2020,completed,16/10/2020,24/10/2020
20427,50.0,money_back,11/10/2020,18/12/2020,67142.0,,,21/10/2020,13/10/2020,14/11/2020,instant,11/10/2020,completed,07/11/2020,14/11/2020
23842,25.0,money_back,23/10/2020,18/12/2020,79856.0,,,,24/10/2020,03/11/2020,instant,23/10/2020,,,
24672,100.0,money_back,26/10/2020,18/12/2020,93893.0,,,,28/10/2020,16/11/2020,instant,26/10/2020,,,
26470,100.0,money_back,30/10/2020,18/12/2020,40143.0,,,,03/11/2020,07/12/2020,instant,30/10/2020,,,
26655,50.0,money_back,31/10/2020,18/12/2020,98212.0,,,,03/11/2020,07/11/2020,instant,31/10/2020,,,
15730,100.0,money_back,11/09/2020,18/12/2020,22764.0,11/09/2020,,,15/09/2020,,instant,18/09/2020,completed,17/10/2020,17/10/2020
24810,100.0,money_back,26/10/2020,18/12/2020,91272.0,,,,27/10/2020,02/11/2020,instant,26/10/2020,,,
15397,50.0,money_back,09/09/2020,18/12/2020,38980.0,09/09/2020,,,11/09/2020,15/10/2020,instant,16/09/2020,completed,13/10/2020,15/10/2020
15465,50.0,money_back,10/09/2020,18/12/2020,12736.0,10/09/2020,,,11/09/2020,,instant,17/09/2020,completed,16/10/2020,16/10/2020
14716,100.0,money_back,05/09/2020,18/12/2020,10677.0,05/09/2020,,,08/09/2020,,instant,12/09/2020,,,
16534,35.0,money_back,17/09/2020,18/12/2020,32586.0,17/09/2020,,,18/09/2020,22/10/2020,instant,24/09/2020,completed,17/10/2020,22/10/2020
26805,25.0,money_back,31/10/2020,18/12/2020,97745.0,,,15/11/2020,03/11/2020,05/11/2020,instant,31/10/2020,,,
14655,100.0,money_back,05/09/2020,18/12/2020,,05/09/2020,12852.0,,08/09/2020,17/10/2020,instant,12/09/2020,completed,16/10/2020,17/10/2020
14460,100.0,money_back,04/09/2020,18/12/2020,5280.0,,,,12/09/2020,,regular,11/09/2020,,,
24729,25.0,money_back,26/10/2020,18/12/2020,26412.0,,,,28/10/2020,02/11/2020,instant,26/10/2020,,,
15707,100.0,money_back,11/09/2020,18/12/2020,18672.0,11/09/2020,,,12/09/2020,31/10/2020,instant,18/09/2020,completed,16/10/2020,31/10/2020
14440,100.0,money_back,04/09/2020,18/12/2020,29971.0,04/09/2020,,,12/09/2020,,regular,11/09/2020,,,
16097,100.0,money_back,14/09/2020,18/12/2020,20434.0,14/09/2020,,,17/09/2020,02/11/2020,instant,21/09/2020,completed,17/10/2020,02/11/2020
14674,100.0,money_back,05/09/2020,18/12/2020,29185.0,05/09/2020,,,08/09/2020,,instant,12/09/2020,completed,16/10/2020,16/10/2020
26471,100.0,money_back,30/10/2020,18/12/2020,100385.0,,,,03/11/2020,27/11/2020,instant,30/10/2020,,,
11797,50.0,money_back,10/08/2020,18/12/2020,25608.0,11/08/2020,,,12/08/2020,26/10/2020,instant,17/08/2020,completed,18/10/2020,26/10/2020
14839,100.0,money_back,06/09/2020,18/12/2020,30659.0,06/09/2020,,,08/09/2020,02/11/2020,instant,13/09/2020,completed,16/10/2020,16/10/2020
19726,100.0,money_back,07/10/2020,18/12/2020,31401.0,,,,09/10/2020,,instant,07/10/2020,,,
19725,50.0,money_back,07/10/2020,18/12/2020,42984.0,08/10/2020,,,09/10/2020,06/11/2020,instant,07/10/2020,,,
14943,100.0,money_back,07/09/2020,18/12/2020,11533.0,,,,08/09/2020,,instant,14/09/2020,,,
12689,100.0,money_back,16/08/2020,18/12/2020,7641.0,16/08/2020,,,18/08/2020,,instant,23/08/2020,,,
18208,60.0,money_back,28/09/2020,18/12/2020,53874.0,28/09/2020,,,30/09/2020,,instant,05/10/2020,completed,13/10/2020,13/10/2020
14566,100.0,money_back,04/09/2020,18/12/2020,11707.0,05/09/2020,,,08/09/2020,,instant,11/09/2020,,,
19733,100.0,money_back,07/10/2020,18/12/2020,1365.0,,,,,06/11/2020,instant,07/10/2020,,,
19732,100.0,money_back,07/10/2020,18/12/2020,26133.0,,,,09/10/2020,07/11/2020,instant,07/10/2020,,,
24415,50.0,money_back,25/10/2020,18/12/2020,21471.0,,,,,17/11/2020,instant,25/10/2020,,,
14449,100.0,money_back,04/09/2020,18/12/2020,29652.0,04/09/2020,,,05/09/2020,,instant,11/09/2020,,,
23843,25.0,money_back,23/10/2020,18/12/2020,89733.0,,,,03/11/2020,28/11/2020,regular,30/10/2020,,,
19729,100.0,money_back,07/10/2020,18/12/2020,64345.0,,,,09/10/2020,05/11/2020,instant,07/10/2020,,,
19419,100.0,money_back,06/10/2020,18/12/2020,51225.0,,,,07/10/2020,,instant,13/10/2020,completed,18/11/2020,18/11/2020
24538,50.0,money_back,26/10/2020,18/12/2020,91718.0,,,,27/10/2020,02/12/2020,instant,26/10/2020,completed,20/11/2020,02/12/2020
16535,60.0,money_back,17/09/2020,18/12/2020,34243.0,,,,18/09/2020,,instant,24/09/2020,,,
19727,100.0,money_back,07/10/2020,18/12/2020,27411.0,,,,08/10/2020,02/12/2020,instant,07/10/2020,,,
15327,20.0,money_back,09/09/2020,18/12/2020,16627.0,09/09/2020,,,11/09/2020,,instant,16/09/2020,,,
13940,100.0,money_back,27/08/2020,18/12/2020,16659.0,27/08/2020,,,28/08/2020,26/10/2020,instant,03/09/2020,completed,17/10/2020,26/10/2020
14949,100.0,money_back,07/09/2020,18/12/2020,23210.0,07/09/2020,,,09/09/2020,07/10/2020,instant,14/09/2020,,,
24135,100.0,money_back,24/10/2020,18/12/2020,30137.0,25/10/2020,,,26/10/2020,04/11/2020,instant,24/10/2020,,,
17050,50.0,money_back,21/09/2020,18/12/2020,8773.0,21/09/2020,,,24/09/2020,07/10/2020,instant,28/09/2020,,,
15449,100.0,money_back,09/09/2020,18/12/2020,9133.0,,,,11/09/2020,29/10/2020,instant,16/09/2020,completed,16/10/2020,29/10/2020
14179,100.0,money_back,01/09/2020,18/12/2020,7474.0,01/09/2020,,,02/09/2020,05/11/2020,instant,08/09/2020,completed,17/10/2020,05/11/2020
23956,25.0,money_back,24/10/2020,18/12/2020,49456.0,,,,27/10/2020,10/11/2020,instant,24/10/2020,,,
24627,50.0,money_back,26/10/2020,18/12/2020,82086.0,,,,27/10/2020,02/11/2020,instant,26/10/2020,,,
27006,50.0,money_back,01/11/2020,18/12/2020,55916.0,,,,02/11/2020,12/11/2020,instant,01/11/2020,,,
26806,100.0,money_back,31/10/2020,18/12/2020,101852.0,,,15/11/2020,01/11/2020,16/11/2020,instant,31/10/2020,,,
26900,100.0,money_back,01/11/2020,18/12/2020,102701.0,,,16/11/2020,,17/11/2020,instant,01/11/2020,,,
24811,25.0,money_back,26/10/2020,18/12/2020,39867.0,,,,28/10/2020,14/11/2020,instant,26/10/2020,,,
24779,25.0,money_back,26/10/2020,18/12/2020,50730.0,,,,28/10/2020,25/11/2020,instant,26/10/2020,completed,25/11/2020,25/11/2020
24499,25.0,money_back,26/10/2020,18/12/2020,92044.0,,,,27/10/2020,01/12/2020,instant,26/10/2020,,,
24673,25.0,money_back,26/10/2020,18/12/2020,86110.0,,,,27/10/2020,05/11/2020,instant,26/10/2020,,,
24105,25.0,money_back,24/10/2020,18/12/2020,39127.0,,,,27/10/2020,01/11/2020,instant,24/10/2020,,,
24731,25.0,money_back,26/10/2020,18/12/2020,35222.0,,,,28/10/2020,05/11/2020,instant,26/10/2020,,,
20461,100.0,money_back,11/10/2020,18/12/2020,32314.0,,,,20/10/2020,07/11/2020,instant,18/10/2020,,,
24516,50.0,money_back,26/10/2020,18/12/2020,29342.0,26/10/2020,,,27/10/2020,05/11/2020,instant,26/10/2020,,,
24674,100.0,money_back,26/10/2020,18/12/2020,92031.0,,,,28/10/2020,05/11/2020,instant,26/10/2020,,,
24417,100.0,money_back,25/10/2020,18/12/2020,92593.0,,,,27/10/2020,06/11/2020,instant,25/10/2020,,,
11091,65.0,money_back,06/08/2020,18/12/2020,20583.0,06/08/2020,,,15/08/2020,02/11/2020,regular,13/08/2020,completed,07/10/2020,02/11/2020
24732,25.0,money_back,26/10/2020,18/12/2020,42759.0,,,,28/10/2020,02/11/2020,instant,26/10/2020,,,
22995,50.0,money_back,22/10/2020,18/12/2020,83794.0,,,,23/10/2020,02/11/2020,instant,22/10/2020,,,
25347,25.0,money_back,27/10/2020,18/12/2020,4809.0,,,,28/10/2020,12/11/2020,instant,27/10/2020,,,
24266,50.0,money_back,25/10/2020,18/12/2020,91637.0,,,,,16/11/2020,instant,25/10/2020,,,
23845,25.0,money_back,24/10/2020,18/12/2020,46030.0,,,,24/10/2020,,instant,24/10/2020,,,
24500,100.0,money_back,26/10/2020,18/12/2020,93270.0,,,,27/10/2020,03/11/2020,instant,26/10/2020,,,
26980,50.0,money_back,01/11/2020,18/12/2020,103421.0,,,,,04/12/2020,instant,01/11/2020,,,
24812,100.0,money_back,26/10/2020,18/12/2020,94467.0,,,,28/10/2020,03/12/2020,instant,26/10/2020,,,
13503,100.0,money_back,21/08/2020,18/12/2020,25158.0,21/08/2020,,04/09/2020,25/08/2020,07/10/2020,instant,28/08/2020,completed,07/10/2020,07/10/2020
24174,100.0,money_back,24/10/2020,18/12/2020,34094.0,,,,03/11/2020,01/12/2020,regular,31/10/2020,,,
26473,50.0,money_back,30/10/2020,18/12/2020,98188.0,,,,01/11/2020,04/11/2020,instant,30/10/2020,,,
25333,50.0,money_back,27/10/2020,18/12/2020,90456.0,,,,28/10/2020,,instant,27/10/2020,,,
11126,50.0,money_back,06/08/2020,18/12/2020,35224.0,06/08/2020,,,14/08/2020,12/10/2020,regular,13/08/2020,completed,07/10/2020,12/10/2020
19734,100.0,money_back,07/10/2020,18/12/2020,64079.0,,,22/10/2020,08/10/2020,,instant,07/10/2020,,,
9498,20.0,money_back,23/07/2020,18/12/2020,18893.0,23/07/2020,,,25/07/2020,16/10/2020,regular,30/07/2020,completed,07/10/2020,16/10/2020
3710,100.0,money_back,17/06/2020,18/12/2020,16792.0,18/06/2020,,,21/06/2020,28/10/2020,regular,,completed,03/07/2020,28/10/2020
24233,60.0,money_back,25/10/2020,18/12/2020,91523.0,,,,26/10/2020,,instant,25/10/2020,,,
26949,50.0,money_back,01/11/2020,18/12/2020,103125.0,,,,02/11/2020,,instant,01/11/2020,,,
19743,50.0,money_back,07/10/2020,18/12/2020,23282.0,,,,09/10/2020,,instant,07/10/2020,,,
13416,100.0,money_back,20/08/2020,18/12/2020,15575.0,,,,22/08/2020,,instant,27/08/2020,,,
19744,50.0,money_back,07/10/2020,18/12/2020,28259.0,08/10/2020,,,09/10/2020,06/11/2020,instant,07/10/2020,,,
19735,100.0,money_back,07/10/2020,18/12/2020,30590.0,,,,09/10/2020,03/11/2020,instant,08/10/2020,,,
13644,100.0,money_back,23/08/2020,18/12/2020,25387.0,23/08/2020,,,25/08/2020,12/10/2020,instant,30/08/2020,completed,07/10/2020,12/10/2020
10535,50.0,money_back,02/08/2020,18/12/2020,19286.0,02/08/2020,,27/09/2020,05/08/2020,15/10/2020,instant,09/08/2020,completed,07/10/2020,15/10/2020
24267,100.0,money_back,25/10/2020,18/12/2020,79538.0,,,,,03/11/2020,instant,25/10/2020,,,
17232,100.0,money_back,22/09/2020,18/12/2020,46098.0,22/09/2020,,,23/09/2020,,instant,06/10/2020,completed,18/11/2020,18/11/2020
12670,100.0,money_back,15/08/2020,18/12/2020,2562.0,16/08/2020,,,19/08/2020,13/10/2020,regular,22/08/2020,completed,22/09/2020,13/10/2020
23846,25.0,money_back,24/10/2020,18/12/2020,51238.0,,,,27/10/2020,05/11/2020,instant,24/10/2020,,,
19745,100.0,money_back,07/10/2020,18/12/2020,28142.0,,,,09/10/2020,05/11/2020,instant,07/10/2020,,,
14304,100.0,money_back,02/09/2020,18/12/2020,13973.0,03/09/2020,,,03/09/2020,13/10/2020,instant,09/09/2020,completed,07/10/2020,13/10/2020
17653,100.0,money_back,24/09/2020,18/12/2020,4330.0,24/09/2020,,,27/09/2020,08/10/2020,instant,01/10/2020,,,
14691,100.0,money_back,05/09/2020,18/12/2020,35238.0,,,,15/09/2020,,regular,12/09/2020,,,
15254,100.0,money_back,09/09/2020,18/12/2020,6064.0,09/09/2020,,,10/09/2020,,instant,16/09/2020,,,
11035,100.0,money_back,05/08/2020,18/12/2020,405.0,06/08/2020,,,07/08/2020,,instant,12/08/2020,completed,11/09/2020,11/09/2020
7020,100.0,money_back,07/07/2020,18/12/2020,9245.0,08/07/2020,,,10/07/2020,08/10/2020,regular,,completed,11/08/2020,08/10/2020
19740,100.0,money_back,07/10/2020,18/12/2020,63695.0,,,,09/10/2020,13/10/2020,instant,07/10/2020,,,
17143,100.0,money_back,21/09/2020,18/12/2020,46106.0,,,15/10/2020,23/09/2020,26/10/2020,instant,05/10/2020,completed,25/10/2020,26/10/2020
14417,100.0,money_back,03/09/2020,18/12/2020,21088.0,,,,12/09/2020,26/10/2020,regular,10/09/2020,,,
13195,100.0,money_back,19/08/2020,18/12/2020,14969.0,20/08/2020,,,21/08/2020,09/10/2020,instant,26/08/2020,completed,07/10/2020,09/10/2020
19742,100.0,money_back,07/10/2020,18/12/2020,36286.0,,,,09/10/2020,05/11/2020,instant,07/10/2020,,,
14396,100.0,money_back,03/09/2020,18/12/2020,29205.0,03/09/2020,,,04/09/2020,14/10/2020,instant,,completed,07/10/2020,14/10/2020
19739,100.0,money_back,07/10/2020,18/12/2020,13944.0,,,,09/10/2020,29/10/2020,instant,07/10/2020,,,
14200,100.0,money_back,01/09/2020,18/12/2020,7961.0,,,,03/09/2020,01/10/2020,instant,08/09/2020,,,
18898,100.0,money_back,02/10/2020,18/12/2020,14481.0,,,,,01/11/2020,instant,09/10/2020,,,
19738,100.0,money_back,07/10/2020,18/12/2020,37684.0,,,21/10/2020,09/10/2020,23/10/2020,instant,07/10/2020,,,
19746,100.0,money_back,08/10/2020,18/12/2020,5183.0,,,,16/10/2020,27/10/2020,regular,15/10/2020,,,
19784,50.0,money_back,08/10/2020,18/12/2020,2530.0,08/10/2020,,,16/10/2020,30/10/2020,regular,15/10/2020,,,
19761,100.0,money_back,08/10/2020,18/12/2020,36345.0,,,,09/10/2020,,instant,08/10/2020,,,
24108,100.0,money_back,24/10/2020,18/12/2020,60440.0,,,,25/10/2020,05/11/2020,instant,24/10/2020,,,
25349,100.0,money_back,27/10/2020,18/12/2020,25036.0,,,,29/10/2020,05/11/2020,instant,27/10/2020,,,
25329,100.0,money_back,27/10/2020,18/12/2020,95916.0,,,,29/10/2020,05/11/2020,instant,27/10/2020,,,
19538,100.0,money_back,06/10/2020,18/12/2020,14093.0,,,,08/10/2020,02/11/2020,instant,06/10/2020,,,
18400,100.0,money_back,29/09/2020,18/12/2020,50711.0,29/09/2020,,,08/10/2020,,regular,06/10/2020,,,
19769,100.0,money_back,08/10/2020,18/12/2020,9675.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19772,100.0,money_back,08/10/2020,18/12/2020,48823.0,,,,,,instant,08/10/2020,,,
19768,100.0,money_back,08/10/2020,18/12/2020,37562.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19762,100.0,money_back,08/10/2020,18/12/2020,31131.0,,,,09/10/2020,06/11/2020,instant,08/10/2020,,,
19770,100.0,money_back,08/10/2020,18/12/2020,3383.0,,,23/10/2020,09/10/2020,23/10/2020,instant,08/10/2020,,,
19779,100.0,money_back,08/10/2020,18/12/2020,4810.0,,,,09/10/2020,02/12/2020,instant,08/10/2020,,,
26654,100.0,money_back,31/10/2020,18/12/2020,35911.0,,,15/11/2020,10/11/2020,15/11/2020,regular,07/11/2020,,,
19749,100.0,money_back,08/10/2020,18/12/2020,39505.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19778,100.0,money_back,08/10/2020,18/12/2020,40430.0,,,,,03/11/2020,instant,08/10/2020,,,
19754,100.0,money_back,08/10/2020,18/12/2020,11558.0,,,,08/10/2020,,instant,08/10/2020,,,
24781,100.0,money_back,26/10/2020,18/12/2020,87815.0,,,,27/10/2020,02/12/2020,instant,26/10/2020,,,
19765,50.0,money_back,08/10/2020,18/12/2020,40582.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19759,100.0,money_back,08/10/2020,18/12/2020,22643.0,08/10/2020,,,09/10/2020,02/11/2020,instant,08/10/2020,,,
19781,50.0,money_back,08/10/2020,18/12/2020,51929.0,,,,08/10/2020,04/12/2020,instant,08/10/2020,,,
20594,100.0,money_back,12/10/2020,18/12/2020,2141.0,12/10/2020,,,14/10/2020,,instant,12/10/2020,,,
19773,100.0,money_back,08/10/2020,18/12/2020,64549.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19750,50.0,money_back,08/10/2020,18/12/2020,2841.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19758,100.0,money_back,08/10/2020,18/12/2020,2011.0,08/10/2020,,,16/10/2020,06/11/2020,regular,15/10/2020,,,
19751,60.0,money_back,08/10/2020,18/12/2020,7357.0,,,23/10/2020,16/10/2020,23/10/2020,regular,15/10/2020,,,
19783,100.0,money_back,08/10/2020,18/12/2020,24526.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19757,50.0,money_back,08/10/2020,18/12/2020,37093.0,,,,09/10/2020,07/11/2020,instant,08/10/2020,,,
19763,100.0,money_back,08/10/2020,18/12/2020,17936.0,08/10/2020,,,09/10/2020,28/10/2020,instant,08/10/2020,,,
19803,100.0,money_back,08/10/2020,18/12/2020,34094.0,,,,,,regular,15/10/2020,,,
19816,100.0,money_back,08/10/2020,18/12/2020,32715.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19809,50.0,money_back,08/10/2020,18/12/2020,28410.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19790,100.0,money_back,08/10/2020,18/12/2020,9860.0,,,,09/10/2020,09/11/2020,instant,08/10/2020,,,
19812,50.0,money_back,08/10/2020,18/12/2020,58166.0,,,,16/10/2020,28/11/2020,regular,15/10/2020,completed,18/11/2020,28/11/2020
25353,50.0,money_back,27/10/2020,18/12/2020,91935.0,,,,29/10/2020,05/12/2020,instant,27/10/2020,,,
19815,100.0,money_back,08/10/2020,18/12/2020,42731.0,,,,16/10/2020,06/11/2020,regular,15/10/2020,,,
19805,100.0,money_back,08/10/2020,18/12/2020,58078.0,,,,09/10/2020,29/10/2020,instant,08/10/2020,,,
19789,100.0,money_back,08/10/2020,18/12/2020,14855.0,08/10/2020,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
26902,50.0,money_back,01/11/2020,18/12/2020,100462.0,,,16/11/2020,02/11/2020,14/11/2020,instant,01/11/2020,,,
19806,100.0,money_back,08/10/2020,18/12/2020,64234.0,,,,09/10/2020,04/11/2020,instant,08/10/2020,,,
19813,100.0,money_back,08/10/2020,18/12/2020,44574.0,,,,,27/10/2020,instant,08/10/2020,,,
19785,50.0,money_back,08/10/2020,18/12/2020,58499.0,,,,09/10/2020,03/11/2020,instant,08/10/2020,,,
19817,100.0,money_back,08/10/2020,18/12/2020,17238.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19814,50.0,money_back,08/10/2020,18/12/2020,61596.0,,,,09/10/2020,18/10/2020,instant,08/10/2020,,,
19820,100.0,money_back,08/10/2020,18/12/2020,15793.0,,,,09/10/2020,07/11/2020,instant,08/10/2020,,,
19787,100.0,money_back,08/10/2020,18/12/2020,31380.0,,,,12/10/2020,,instant,08/10/2020,,,
19448,50.0,money_back,06/10/2020,18/12/2020,,,10136.0,21/10/2020,07/10/2020,07/10/2020,instant,13/10/2020,,,
23983,100.0,money_back,24/10/2020,18/12/2020,68074.0,,,,26/10/2020,02/11/2020,instant,24/10/2020,,,
19811,100.0,money_back,08/10/2020,18/12/2020,14304.0,,,23/10/2020,16/10/2020,,regular,15/10/2020,,,
19796,100.0,money_back,08/10/2020,18/12/2020,60895.0,,,,09/10/2020,17/10/2020,instant,08/10/2020,,,
19822,100.0,money_back,08/10/2020,18/12/2020,7034.0,,,,16/10/2020,08/11/2020,regular,15/10/2020,,,
19821,50.0,money_back,08/10/2020,18/12/2020,51943.0,,,,,04/11/2020,instant,08/10/2020,,,
19795,100.0,money_back,08/10/2020,18/12/2020,48889.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19791,100.0,money_back,08/10/2020,18/12/2020,16934.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19825,50.0,money_back,08/10/2020,18/12/2020,42845.0,08/10/2020,,,10/10/2020,05/12/2020,instant,08/10/2020,,,
19843,100.0,money_back,08/10/2020,18/12/2020,50077.0,,,,10/10/2020,05/11/2020,instant,08/10/2020,,,
19845,50.0,money_back,08/10/2020,18/12/2020,1304.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
25324,25.0,money_back,27/10/2020,18/12/2020,78661.0,,,,28/10/2020,14/12/2020,instant,27/10/2020,,,
19830,50.0,money_back,08/10/2020,18/12/2020,31218.0,,,,09/10/2020,04/11/2020,instant,08/10/2020,,,
19840,100.0,money_back,08/10/2020,18/12/2020,12441.0,,,23/10/2020,17/10/2020,23/10/2020,regular,15/10/2020,,,
19852,100.0,money_back,08/10/2020,18/12/2020,53740.0,,,,09/10/2020,12/10/2020,instant,08/10/2020,,,
19833,100.0,money_back,08/10/2020,18/12/2020,20053.0,,,,09/10/2020,06/11/2020,instant,08/10/2020,,,
26981,100.0,money_back,01/11/2020,18/12/2020,2398.0,,,,,02/12/2020,instant,02/11/2020,,,
19850,50.0,money_back,08/10/2020,18/12/2020,10865.0,,,,09/10/2020,06/11/2020,instant,08/10/2020,,,
19846,50.0,money_back,08/10/2020,18/12/2020,11588.0,08/10/2020,,,09/10/2020,06/11/2020,instant,08/10/2020,,,
19865,100.0,money_back,08/10/2020,18/12/2020,7245.0,,,,09/10/2020,10/11/2020,instant,08/10/2020,,,
23251,25.0,money_back,23/10/2020,18/12/2020,87888.0,,,07/11/2020,24/10/2020,08/11/2020,instant,23/10/2020,,,
19861,50.0,money_back,08/10/2020,18/12/2020,64375.0,,,,21/10/2020,,instant,08/10/2020,,,
19837,100.0,money_back,08/10/2020,18/12/2020,49069.0,,,,08/10/2020,05/11/2020,instant,08/10/2020,,,
19866,100.0,money_back,08/10/2020,18/12/2020,57968.0,,,,08/10/2020,12/11/2020,instant,08/10/2020,,,
19841,100.0,money_back,08/10/2020,18/12/2020,3628.0,,,,09/10/2020,,instant,08/10/2020,,,
19851,100.0,money_back,08/10/2020,18/12/2020,51296.0,,,,09/10/2020,04/11/2020,instant,08/10/2020,,,
19838,50.0,money_back,08/10/2020,18/12/2020,18571.0,,,,09/10/2020,30/10/2020,instant,08/10/2020,,,
19854,100.0,money_back,08/10/2020,18/12/2020,55829.0,,,18/10/2020,09/10/2020,18/10/2020,instant,08/10/2020,,,
19832,100.0,money_back,08/10/2020,18/12/2020,50214.0,,,,09/10/2020,,instant,08/10/2020,,,
24551,50.0,money_back,26/10/2020,18/12/2020,86193.0,,,,27/10/2020,08/11/2020,instant,26/10/2020,,,
19392,100.0,money_back,06/10/2020,18/12/2020,53417.0,,,,,01/11/2020,instant,13/10/2020,,,
19836,50.0,money_back,08/10/2020,18/12/2020,49399.0,,,,10/10/2020,05/11/2020,instant,08/10/2020,,,
24110,100.0,money_back,24/10/2020,18/12/2020,86625.0,,,,27/10/2020,05/11/2020,instant,24/10/2020,,,
19842,100.0,money_back,08/10/2020,18/12/2020,7202.0,,,,09/10/2020,05/11/2020,instant,08/10/2020,,,
19853,100.0,money_back,08/10/2020,18/12/2020,3088.0,,,,15/10/2020,27/10/2020,regular,15/10/2020,,,
19826,100.0,money_back,08/10/2020,18/12/2020,6644.0,,,,10/10/2020,28/10/2020,instant,08/10/2020,,,
19834,100.0,money_back,08/10/2020,18/12/2020,61558.0,,,18/10/2020,,15/10/2020,instant,08/10/2020,,,
19855,100.0,money_back,08/10/2020,18/12/2020,63330.0,,,,10/10/2020,03/11/2020,instant,08/10/2020,,,
18912,50.0,money_back,02/10/2020,18/12/2020,29205.0,02/10/2020,,,03/10/2020,01/11/2020,instant,09/10/2020,,,
19847,90.0,money_back,08/10/2020,18/12/2020,49465.0,,,,10/10/2020,05/11/2020,instant,08/10/2020,,,
19856,100.0,money_back,08/10/2020,18/12/2020,40818.0,,,,10/10/2020,05/11/2020,instant,08/10/2020,,,
24552,100.0,money_back,26/10/2020,18/12/2020,92797.0,,,,27/10/2020,05/11/2020,instant,26/10/2020,,,
25059,50.0,money_back,27/10/2020,18/12/2020,6164.0,,,06/11/2020,28/10/2020,30/10/2020,instant,27/10/2020,,,
24419,100.0,money_back,25/10/2020,18/12/2020,90878.0,,,,27/10/2020,18/11/2020,instant,25/10/2020,,,
25356,50.0,money_back,27/10/2020,18/12/2020,88597.0,,,,29/10/2020,10/11/2020,instant,27/10/2020,,,
19874,100.0,money_back,08/10/2020,18/12/2020,12130.0,,,,,05/11/2020,instant,08/10/2020,,,
10666,100.0,money_back,03/08/2020,18/12/2020,,03/08/2020,22099.0,,05/08/2020,,regular,10/08/2020,,,
24873,25.0,money_back,26/10/2020,18/12/2020,94593.0,,,,28/10/2020,17/11/2020,instant,26/10/2020,,,
14058,100.0,money_back,29/08/2020,18/12/2020,,29/08/2020,22099.0,,02/09/2020,29/09/2020,instant,05/09/2020,,,
24629,100.0,money_back,26/10/2020,18/12/2020,3226.0,,,05/11/2020,,06/11/2020,instant,26/10/2020,,,
22539,50.0,money_back,20/10/2020,18/12/2020,56194.0,,,04/11/2020,29/10/2020,,regular,27/10/2020,,,
24836,100.0,money_back,26/10/2020,18/12/2020,94566.0,,,,27/10/2020,,instant,26/10/2020,,,
20102,100.0,money_back,09/10/2020,18/12/2020,47104.0,,,,10/10/2020,02/12/2020,instant,09/10/2020,completed,18/11/2020,18/11/2020
21824,100.0,money_back,17/10/2020,18/12/2020,15979.0,,,,20/10/2020,04/12/2020,instant,17/10/2020,,,
19873,100.0,money_back,08/10/2020,18/12/2020,65131.0,,,,09/10/2020,03/11/2020,instant,08/10/2020,,,
24849,25.0,money_back,26/10/2020,18/12/2020,92107.0,,,,27/10/2020,03/11/2020,instant,26/10/2020,,,
26045,25.0,money_back,29/10/2020,18/12/2020,35006.0,,,,31/10/2020,,instant,29/10/2020,,,
19869,100.0,money_back,08/10/2020,18/12/2020,64876.0,,,,,,instant,08/10/2020,,,
19870,100.0,money_back,08/10/2020,18/12/2020,10109.0,,,,10/10/2020,07/12/2020,instant,08/10/2020,,,
19871,100.0,money_back,08/10/2020,18/12/2020,50653.0,,,,17/10/2020,06/11/2020,regular,15/10/2020,,,
23849,25.0,money_back,24/10/2020,18/12/2020,63495.0,,,,24/10/2020,02/11/2020,instant,24/10/2020,,,
19872,100.0,money_back,08/10/2020,18/12/2020,53398.0,,,,09/10/2020,04/11/2020,instant,08/10/2020,,,
18114,25.0,money_back,27/09/2020,18/12/2020,40191.0,27/09/2020,,,29/09/2020,01/11/2020,instant,04/10/2020,,,
